STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE
17,191,Illinois,Wayne County,4,15843
17,193,Illinois,White County,4,13595
17,195,Illinois,Whiteside County,4,54555
17,197,Illinois,Will County,4,698046
17,199,Illinois,Williamson County,4,66544
17,201,Illinois,Winnebago County,4,281542
17,203,Illinois,Woodford County,4,38177
18,001,Indiana,Adams County,4,36151
18,003,Indiana,Allen County,4,391644
18,005,Indiana,Bartholomew County,4,83394
18,007,Indiana,Benton County,4,8672
18,009,Indiana,Blackford County,4,11919
18,011,Indiana,Boone County,4,74309
18,013,Indiana,Brown County,4,15587
18,015,Indiana,Carroll County,4,20514
18,017,Indiana,Cass County,4,37537
18,019,Indiana,Clark County,4,124222
18,021,Indiana,Clay County,4,26410
18,023,Indiana,Clinton County,4,32769
18,025,Indiana,Crawford County,4,10517
18,027,Indiana,Daviess County,4,33496
18,029,Indiana,Dearborn County,4,50900
18,031,Indiana,Decatur County,4,26454
18,033,Indiana,DeKalb County,4,43813
18,035,Indiana,Delaware County,4,112163
18,037,Indiana,Dubois County,4,43492
18,039,Indiana,Elkhart County,4,206873
18,041,Indiana,Fayette County,4,23389
18,043,Indiana,Floyd County,4,80621
18,045,Indiana,Fountain County,4,16620
18,047,Indiana,Franklin County,4,23083
18,049,Indiana,Fulton County,4,20368
18,051,Indiana,Gibson County,4,33002
18,053,Indiana,Grant County,4,65993
18,055,Indiana,Greene County,4,31071
18,057,Indiana,Hamilton County,4,365463
18,059,Indiana,Hancock County,4,83117
18,061,Indiana,Harrison County,4,39790
18,063,Indiana,Hendricks County,4,183119
18,065,Indiana,Henry County,4,48815
18,067,Indiana,Howard County,4,83546
18,069,Indiana,Huntington County,4,36800
18,071,Indiana,Jackson County,4,46230
18,073,Indiana,Jasper County,4,33345
18,075,Indiana,Jay County,4,20118
18,077,Indiana,Jefferson County,4,32936
18,079,Indiana,Jennings County,4,27484
18,081,Indiana,Johnson County,4,165686
18,083,Indiana,Knox County,4,35876
18,085,Indiana,Kosciusko County,4,80564
18,087,Indiana,LaGrange County,4,40854
18,089,Indiana,Lake County,4,499657
18,091,Indiana,LaPorte County,4,111822
18,093,Indiana,Lawrence County,4,45231
18,095,Indiana,Madison County,4,131383
18,097,Indiana,Marion County,4,969223
18,099,Indiana,Marshall County,4,46378
18,101,Indiana,Martin County,4,9827
18,103,Indiana,Miami County,4,35546
18,105,Indiana,Monroe County,4,139621
18,107,Indiana,Montgomery County,4,38319
18,109,Indiana,Morgan County,4,72260
18,111,Indiana,Newton County,4,13839
18,113,Indiana,Noble County,4,47234
18,115,Indiana,Ohio County,4,6097
18,117,Indiana,Orange County,4,19601
18,119,Indiana,Owen County,4,21487
18,121,Indiana,Parke County,4,16367
18,123,Indiana,Perry County,4,19207
18,125,Indiana,Pike County,4,12143
18,127,Indiana,Porter County,4,174848
18,129,Indiana,Posey County,4,25098
18,131,Indiana,Pulaski County,4,12449
18,133,Indiana,Putnam County,4,37294
18,135,Indiana,Randolph County,4,24350
18,137,Indiana,Ripley County,4,29030
18,139,Indiana,Rush County,4,16672
18,141,Indiana,St. Joseph County,4,272282
18,143,Indiana,Scott County,4,24500
18,145,Indiana,Shelby County,4,45189
18,147,Indiana,Spencer County,4,19849
18,149,Indiana,Starke County,4,23203
18,151,Indiana,Steuben County,4,34772
18,153,Indiana,Sullivan County,4,20671
18,155,Indiana,Switzerland County,4,10009
18,157,Indiana,Tippecanoe County,4,188237
18,159,Indiana,Tipton County,4,15325
18,161,Indiana,Union County,4,6967
18,163,Indiana,Vanderburgh County,4,179563
18,165,Indiana,Vermillion County,4,15433
18,167,Indiana,Vigo County,4,106082
18,169,Indiana,Wabash County,4,30842
18,171,Indiana,Warren County,4,8488
18,173,Indiana,Warrick County,4,65231
18,175,Indiana,Washington County,4,28171
18,177,Indiana,Wayne County,4,66216
18,179,Indiana,Wells County,4,28298
18,181,Indiana,White County,4,24660
18,183,Indiana,Whitley County,4,34577
19,001,Iowa,Adair County,4,7457
19,003,Iowa,Adams County,4,3601
19,005,Iowa,Allamakee County,4,14018
19,007,Iowa,Appanoose County,4,12141
19,009,Iowa,Audubon County,4,5575
19,011,Iowa,Benton County,4,25742
19,013,Iowa,Black Hawk County,4,130052
19,015,Iowa,Boone County,4,26579
19,017,Iowa,Bremer County,4,25254
19,019,Iowa,Buchanan County,4,20689
19,021,Iowa,Buena Vista County,4,20644
19,023,Iowa,Butler County,4,14246
19,025,Iowa,Calhoun County,4,9725
19,027,Iowa,Carroll County,4,20541
19,029,Iowa,Cass County,4,13137
19,031,Iowa,Cedar County,4,18353
19,033,Iowa,Cerro Gordo County,4,42426
19,035,Iowa,Cherokee County,4,11490
19,037,Iowa,Chickasaw County,4,11728
19,039,Iowa,Clarke County,4,9643
19,041,Iowa,Clay County,4,16507
19,043,Iowa,Clayton County,4,17057
19,045,Iowa,Clinton County,4,46255
19,047,Iowa,Crawford County,4,16129
19,049,Iowa,Dallas County,4,108146
19,051,Iowa,Davis County,4,9147
19,053,Iowa,Decatur County,4,7695
19,055,Iowa,Delaware County,4,17607
19,057,Iowa,Des Moines County,4,38242
19,059,Iowa,Dickinson County,4,18048
19,061,Iowa,Dubuque County,4,98715
19,063,Iowa,Emmet County,4,9214
19,065,Iowa,Fayette County,4,19266
19,067,Iowa,Floyd County,4,15348
19,069,Iowa,Franklin County,4,9946
19,071,Iowa,Fremont County,4,6475
19,073,Iowa,Greene County,4,8710
19,075,Iowa,Grundy County,4,12355
19,077,Iowa,Guthrie County,4,10681
19,079,Iowa,Hamilton County,4,14803
19,081,Iowa,Hancock County,4,10651
19,083,Iowa,Hardin County,4,16614
19,085,Iowa,Harrison County,4,14680
19,087,Iowa,Henry County,4,20253
19,089,Iowa,Howard County,4,9509
19,091,Iowa,Humboldt County,4,9521
19,093,Iowa,Ida County,4,6905
19,095,Iowa,Iowa County,4,16497
19,097,Iowa,Jackson County,4,19346
19,099,Iowa,Jasper County,4,37949
19,101,Iowa,Jefferson County,4,15668
19,103,Iowa,Johnson County,4,156915
19,105,Iowa,Jones County,4,20949
19,107,Iowa,Keokuk County,4,9883
19,109,Iowa,Kossuth County,4,14465
19,111,Iowa,Lee County,4,32829
19,113,Iowa,Linn County,4,228940
19,115,Iowa,Louisa County,4,10617
19,117,Iowa,Lucas County,4,8702
19,119,Iowa,Lyon County,4,12177
19,121,Iowa,Madison County,4,17040
19,123,Iowa,Mahaska County,4,21971
19,125,Iowa,Marion County,4,33630
19,127,Iowa,Marshall County,4,39821
19,129,Iowa,Mills County,4,14535
19,131,Iowa,Mitchell County,4,10544
19,133,Iowa,Monona County,4,8506
19,135,Iowa,Monroe County,4,7530
19,137,Iowa,Montgomery County,4,10210
19,139,Iowa,Muscatine County,4,42395
19,141,Iowa,O'Brien County,4,14085
19,143,Iowa,Osceola County,4,6072
19,145,Iowa,Page County,4,15176
19,147,Iowa,Palo Alto County,4,8790
19,149,Iowa,Plymouth County,4,25722
19,151,Iowa,Pocahontas County,4,7073
19,153,Iowa,Polk County,4,501184
19,155,Iowa,Pottawattamie County,4,93065
19,157,Iowa,Poweshiek County,4,18518
19,159,Iowa,Ringgold County,4,4688
19,161,Iowa,Sac County,4,9689
19,163,Iowa,Scott County,4,173751
19,165,Iowa,Shelby County,4,11711
19,167,Iowa,Sioux County,4,36127
19,169,Iowa,Story County,4,98257
19,171,Iowa,Tama County,4,16943
19,173,Iowa,Taylor County,4,5875
19,175,Iowa,Union County,4,11903
19,177,Iowa,Van Buren County,4,7252
19,179,Iowa,Wapello County,4,35081
19,181,Iowa,Warren County,4,54303
19,183,Iowa,Washington County,4,22542
19,185,Iowa,Wayne County,4,6490
19,187,Iowa,Webster County,4,36652
19,189,Iowa,Winnebago County,4,10639
19,191,Iowa,Winneshiek County,4,19902
19,193,Iowa,Woodbury County,4,105558
19,195,Iowa,Worth County,4,7311
19,197,Iowa,Wright County,4,12695
20,001,Kansas,Allen County,4,12489
20,003,Kansas,Anderson County,4,7798
20,005,Kansas,Atchison County,4,16053
20,007,Kansas,Barber County,4,4124
20,009,Kansas,Barton County,4,25058
20,011,Kansas,Bourbon County,4,14443
20,013,Kansas,Brown County,4,9373
20,015,Kansas,Butler County,4,68289
20,017,Kansas,Chase County,4,2568
20,019,Kansas,Chautauqua County,4,3387
20,021,Kansas,Cherokee County,4,19025
20,023,Kansas,Cheyenne County,4,2618
20,025,Kansas,Clark County,4,1939
20,027,Kansas,Clay County,4,8041
20,029,Kansas,Cloud County,4,8934
20,031,Kansas,Coffey County,4,8252
20,033,Kansas,Comanche County,4,1690
20,035,Kansas,Cowley County,4,34423
20,037,Kansas,Crawford County,4,39145
20,039,Kansas,Decatur County,4,2689
20,041,Kansas,Dickinson County,4,18355
20,043,Kansas,Doniphan County,4,7475
20,045,Kansas,Douglas County,4,120007
20,047,Kansas,Edwards County,4,2760
20,049,Kansas,Elk County,4,2448
20,051,Kansas,Ellis County,4,28840
20,053,Kansas,Ellsworth County,4,6383
20,055,Kansas,Finney County,4,37639
20,057,Kansas,Ford County,4,33924
20,059,Kansas,Franklin County,4,25959
20,061,Kansas,Geary County,4,35529
20,063,Kansas,Gove County,4,2742
20,065,Kansas,Graham County,4,2397
20,067,Kansas,Grant County,4,7250
20,069,Kansas,Gray County,4,5711
20,071,Kansas,Greeley County,4,1232
20,073,Kansas,Greenwood County,4,5908
20,075,Kansas,Hamilton County,4,2452
20,077,Kansas,Harper County,4,5400
20,079,Kansas,Harvey County,4,33671
20,081,Kansas,Haskell County,4,3595
20,083,Kansas,Hodgeman County,4,1697
20,085,Kansas,Jackson County,4,13292
20,087,Kansas,Jefferson County,4,18354
20,089,Kansas,Jewell County,4,2885
20,091,Kansas,Johnson County,4,619091
20,093,Kansas,Kearny County,4,3865
20,095,Kansas,Kingman County,4,7174
20,097,Kansas,Kiowa County,4,2405
20,099,Kansas,Labette County,4,19702
20,101,Kansas,Lane County,4,1544
20,103,Kansas,Leavenworth County,4,82922
20,105,Kansas,Lincoln County,4,2911
20,107,Kansas,Linn County,4,9777
20,109,Kansas,Logan County,4,2703
20,111,Kansas,Lyon County,4,32031
20,113,Kansas,McPherson County,4,30063
20,115,Kansas,Marion County,4,11783
20,117,Kansas,Marshall County,4,9992
20,119,Kansas,Meade County,4,3913
20,121,Kansas,Miami County,4,34791
20,123,Kansas,Mitchell County,4,5730
20,125,Kansas,Montgomery County,4,30853
20,127,Kansas,Morris County,4,5400
20,129,Kansas,Morton County,4,2601
20,131,Kansas,Nemaha County,4,10164
20,133,Kansas,Neosho County,4,15583
20,135,Kansas,Ness County,4,2657
20,137,Kansas,Norton County,4,5325
20,139,Kansas,Osage County,4,15705
20,141,Kansas,Osborne County,4,3481
20,143,Kansas,Ottawa County,4,5806
20,145,Kansas,Pawnee County,4,6188
20,147,Kansas,Phillips County,4,4783
20,149,Kansas,Pottawatomie County,4,26292
20,151,Kansas,Pratt County,4,9073
20,153,Kansas,Rawlins County,4,2523
20,155,Kansas,Reno County,4,61552
20,157,Kansas,Republic County,4,4653
20,159,Kansas,Rice County,4,9370
20,161,Kansas,Riley County,4,71563
20,163,Kansas,Rooks County,4,4810
20,165,Kansas,Rush County,4,2941
20,167,Kansas,Russell County,4,6733
20,169,Kansas,Saline County,4,53389
20,171,Kansas,Scott County,4,5007
20,173,Kansas,Sedgwick County,4,525368
20,175,Kansas,Seward County,4,21345
20,177,Kansas,Shawnee County,4,177537
20,179,Kansas,Sheridan County,4,2439
20,181,Kansas,Sherman County,4,5876
20,183,Kansas,Smith County,4,3572
20,185,Kansas,Stafford County,4,3971
20,187,Kansas,Stanton County,4,1967
20,189,Kansas,Stevens County,4,5166
20,191,Kansas,Sumner County,4,22359
20,193,Kansas,Thomas County,4,7908
20,195,Kansas,Trego County,4,2746
20,197,Kansas,Wabaunsee County,4,7009
20,199,Kansas,Wallace County,4,1493
20,201,Kansas,Washington County,4,5493
20,203,Kansas,Wichita County,4,2078
20,205,Kansas,Wilson County,4,8554
20,207,Kansas,Woodson County,4,3117
20,209,Kansas,Wyandotte County,4,165626
21,001,Kentucky,Adair County,4,19097
21,003,Kentucky,Allen County,4,21283
21,005,Kentucky,Anderson County,4,24273
21,007,Kentucky,Ballard County,4,7642
21,009,Kentucky,Barren County,4,44872
21,011,Kentucky,Bath County,4,12828
21,013,Kentucky,Bell County,4,23611
21,015,Kentucky,Boone County,4,139045
21,017,Kentucky,Bourbon County,4,20109
21,019,Kentucky,Boyd County,4,48059
21,021,Kentucky,Boyle County,4,30851
21,023,Kentucky,Bracken County,4,8435
21,025,Kentucky,Breathitt County,4,13358
21,027,Kentucky,Breckinridge County,4,20961
21,029,Kentucky,Bullitt County,4,83774
21,031,Kentucky,Butler County,4,12365
21,033,Kentucky,Caldwell County,4,12608
21,035,Kentucky,Calloway County,4,38093
21,037,Kentucky,Campbell County,4,93272
21,039,Kentucky,Carlisle County,4,4719
21,041,Kentucky,Carroll County,4,10939
21,043,Kentucky,Carter County,4,26343
21,045,Kentucky,Casey County,4,15911
21,047,Kentucky,Christian County,4,72286
21,049,Kentucky,Clark County,4,36992
21,051,Kentucky,Clay County,4,19874
21,053,Kentucky,Clinton County,4,9139
21,055,Kentucky,Crittenden County,4,8991
21,057,Kentucky,Cumberland County,4,5969
21,059,Kentucky,Daviess County,4,103189
21,061,Kentucky,Edmonson County,4,12302
21,063,Kentucky,Elliott County,4,7292
21,065,Kentucky,Estill County,4,14024
21,067,Kentucky,Fayette County,4,320281
21,069,Kentucky,Fleming County,4,15278
21,071,Kentucky,Floyd County,4,34918
21,073,Kentucky,Franklin County,4,51548
21,075,Kentucky,Fulton County,4,6371
21,077,Kentucky,Gallatin County,4,8773
21,079,Kentucky,Garrard County,4,17566
21,081,Kentucky,Grant County,4,25474
21,083,Kentucky,Graves County,4,36493
21,085,Kentucky,Grayson County,4,26643
21,087,Kentucky,Green County,4,11392
21,089,Kentucky,Greenup County,4,35375
21,091,Kentucky,Hancock County,4,9027
21,093,Kentucky,Hardin County,4,111743
21,095,Kentucky,Harlan County,4,25652
21,097,Kentucky,Harrison County,4,19105
21,099,Kentucky,Hart County,4,19594
21,101,Kentucky,Henderson County,4,44032
21,103,Kentucky,Henry County,4,15760
21,105,Kentucky,Hickman County,4,4434
21,107,Kentucky,Hopkins County,4,44926
21,109,Kentucky,Jackson County,4,12989
21,111,Kentucky,Jefferson County,4,773095
21,113,Kentucky,Jessamine County,4,54236
21,115,Kentucky,Johnson County,4,22235
21,117,Kentucky,Kenton County,4,170280
21,119,Kentucky,Knott County,4,13847
21,121,Kentucky,Knox County,4,29773
21,123,Kentucky,Larue County,4,15150
21,125,Kentucky,Laurel County,4,62879
21,127,Kentucky,Lawrence County,4,16097
21,129,Kentucky,Lee County,4,7273
21,131,Kentucky,Leslie County,4,10049
21,133,Kentucky,Letcher County,4,20827
21,135,Kentucky,Lewis County,4,12937
21,137,Kentucky,Lincoln County,4,24419
21,139,Kentucky,Livingston County,4,8968
21,141,Kentucky,Logan County,4,27856
21,143,Kentucky,Lyon County,4,9099
21,145,Kentucky,McCracken County,4,67366
21,147,Kentucky,McCreary County,4,16783
21,149,Kentucky,McLean County,4,9107
21,151,Kentucky,Madison County,4,95151
21,153,Kentucky,Magoffin County,4,11348
21,155,Kentucky,Marion County,4,19748
21,157,Kentucky,Marshall County,4,31790
21,159,Kentucky,Martin County,4,11096
21,161,Kentucky,Mason County,4,16903
21,163,Kentucky,Meade County,4,30010
21,165,Kentucky,Menifee County,4,6236
21,167,Kentucky,Mercer County,4,22900
21,169,Kentucky,Metcalfe County,4,10408
21,171,Kentucky,Monroe County,4,11353
21,173,Kentucky,Montgomery County,4,28357
21,175,Kentucky,Morgan County,4,14146
21,177,Kentucky,Muhlenberg County,4,30696
21,179,Kentucky,Nelson County,4,47359
21,181,Kentucky,Nicholas County,4,7786
21,183,Kentucky,Ohio County,4,23496
21,185,Kentucky,Oldham County,4,69444
21,187,Kentucky,Owen County,4,11294
21,189,Kentucky,Owsley County,4,3958
21,191,Kentucky,Pendleton County,4,14703
21,193,Kentucky,Perry County,4,27367
21,195,Kentucky,Pike County,4,56317
21,197,Kentucky,Powell County,4,13041
21,199,Kentucky,Pulaski County,4,65767
21,201,Kentucky,Robertson County,4,2247
21,203,Kentucky,Rockcastle County,4,16225
21,205,Kentucky,Rowan County,4,24372
21,207,Kentucky,Russell County,4,18185
21,209,Kentucky,Scott County,4,59077
21,211,Kentucky,Shelby County,4,48842
21,213,Kentucky,Simpson County,4,19948
21,215,Kentucky,Spencer County,4,20212
21,217,Kentucky,Taylor County,4,26396
21,219,Kentucky,Todd County,4,12394
21,221,Kentucky,Trigg County,4,14348
21,223,Kentucky,Trimble County,4,8527
21,225,Kentucky,Union County,4,13104
21,227,Kentucky,Warren County,4,140046
21,229,Kentucky,Washington County,4,12060
21,231,Kentucky,Wayne County,4,19634
21,233,Kentucky,Webster County,4,12739
21,235,Kentucky,Whitley County,4,36908
21,237,Kentucky,Wolfe County,4,6416
21,239,Kentucky,Woodford County,4,27053
22,001,Louisiana,Acadia Parish,4,56725
22,003,Louisiana,Allen Parish,4,22287
22,005,Louisiana,Ascension Parish,4,130485
22,007,Louisiana,Assumption Parish,4,20463
22,009,Louisiana,Avoyelles Parish,4,38715
22,011,Louisiana,Beauregard Parish,4,36624
22,013,Louisiana,Bienville Parish,4,12612
22,015,Louisiana,Bossier Parish,4,129153
22,017,Louisiana,Caddo Parish,4,228934
22,019,Louisiana,Calcasieu Parish,4,202288
22,021,Louisiana,Caldwell Parish,4,9493
22,023,Louisiana,Cameron Parish,4,4896
22,025,Louisiana,Catahoula Parish,4,8604
22,027,Louisiana,Claiborne Parish,4,13849
22,029,Louisiana,Concordia Parish,4,18026
22,031,Louisiana,De Soto Parish,4,26856
22,033,Louisiana,East Baton Rouge Parish,4,450091
22,035,Louisiana,East Carroll Parish,4,6939
22,037,Louisiana,East Feliciana Parish,4,19208
22,039,Louisiana,Evangeline Parish,4,32033
22,041,Louisiana,Franklin Parish,4,19358
22,043,Louisiana,Grant Parish,4,22040
22,045,Louisiana,Iberia Parish,4,68320
22,047,Louisiana,Iberville Parish,4,29613
22,049,Louisiana,Jackson Parish,4,14816
22,051,Louisiana,Jefferson Parish,4,426030
22,053,Louisiana,Jefferson Davis Parish,4,31929
22,055,Louisiana,Lafayette Parish,4,247714
22,057,Louisiana,Lafourche Parish,4,95751
22,059,Louisiana,LaSalle Parish,4,14821
22,061,Louisiana,Lincoln Parish,4,47980
22,063,Louisiana,Livingston Parish,4,148056
22,065,Louisiana,Madison Parish,4,9480
22,067,Louisiana,Morehouse Parish,4,24414
22,069,Louisiana,Natchitoches Parish,4,36648
22,071,Louisiana,Orleans Parish,4,369917
22,073,Louisiana,Ouachita Parish,4,157704
22,075,Louisiana,Plaquemines Parish,4,22618
22,077,Louisiana,Pointe Coupee Parish,4,20212
22,079,Louisiana,Rapides Parish,4,127028
22,081,Louisiana,Red River Parish,4,7465
22,083,Louisiana,Richland Parish,4,19784
22,085,Louisiana,Sabine Parish,4,21974
22,087,Louisiana,St. Bernard Parish,4,44419
22,089,Louisiana,St. Charles Parish,4,51058
22,091,Louisiana,St. Helena Parish,4,10789
22,093,Louisiana,St. James Parish,4,19388
22,095,Louisiana,St. John the Baptist Parish,4,39955
22,097,Louisiana,St. Landry Parish,4,81679
22,099,Louisiana,St. Martin Parish,4,51249
22,101,Louisiana,St. Mary Parish,4,47819
22,103,Louisiana,St. Tammany Parish,4,273237
22,105,Louisiana,Tangipahoa Parish,4,136799
22,107,Louisiana,Tensas Parish,4,3814
22,109,Louisiana,Terrebonne Parish,4,104632
22,111,Louisiana,Union Parish,4,20729
22,113,Louisiana,Vermilion Parish,4,56953
